ROW   lane-graft     reduce chromi dark                board cell 0           run n=60/60 med=3.989 worst=3.989 p30=3.989 frac=0 fracAll=0 vsIn med=3.691 worst=1.637 ring=True d=0 | 50% 1.29 23/60 | 70% 2.707 6/60 | 90% 3.456 0/60 | 100% 3.989 0/60
ROW   lane-graft     reduce chromi dark                board cell 40          run n=60/60 med=3.989 worst=3.989 p30=3.989 frac=0 fracAll=0 vsIn med=3.691 worst=1.403 ring=True d=0 | 50% 1.872 28/60 | 70% 2.591 12/60 | 90% 3.461 0/60 | 100% 3.989 0/60
ROW   lane-graft     reduce chromi dark                button.logo-trigger    run n=60/60 med=4.379 worst=3.361 p30=4.379 frac=0 fracAll=0 vsIn med=4.379 worst=4.379 ring=True d=0 | 50% 1.946 29/60 | 70% 2.776 13/60 | 90% 3.908 2/60 | 100% 4.379 2/60
ROW   lane-graft     reduce chromi dark                .drawer-tab            run n=60/60 med=4.286 worst=2.489 p30=4.286 frac=0.1 fracAll=0.1 vsIn med=3.338 worst=1.007 ring=True d=0 | 50% 1.426 45/60 | 70% 2.453 15/60 | 90% 3.642 8/60 | 100% 4.286 11/60
ROW   lane-graft     reduce chromi dark                .controls-card button  run n=60/60 med=4.286 worst=4.286 p30=4.286 frac=0 fracAll=0 vsIn med=4.286 worst=4.286 ring=True d=0 | 50% 2.089 16/60 | 70% 2.685 7/60 | 90% 3.935 0/60 | 100% 4.286 0/60
LAW39 lane-graft     reduce chromi light               drawn ring             run1 n=60/60 med=4.188 worst=2.126 p30=4.188 frac=0.1 fracAll=0.1 vsIn med=None worst=None ring=None d=None | 50% 1.927 38/60 | 70% 2.561 17/60 | 90% 3.539 10/60 | 100% 4.188 12/60
LAW39 lane-graft     reduce chromi light               drawn ring             run2 n=60/60 med=4.188 worst=2.126 p30=4.188 frac=0.1 fracAll=0.1 vsIn med=None worst=None ring=None d=None | 50% 1.927 38/60 | 70% 2.561 17/60 | 90% 3.539 10/60 | 100% 4.188 12/60
LAW39 lane-graft     reduce chromi dark                drawn ring             run1 n=60/60 med=4.286 worst=2.489 p30=4.286 frac=0.1 fracAll=0.1 vsIn med=None worst=None ring=None d=None | 50% 1.426 45/60 | 70% 2.453 15/60 | 90% 3.642 8/60 | 100% 4.286 11/60
LAW39 lane-graft     reduce chromi dark                drawn ring             run2 n=60/60 med=4.286 worst=2.489 p30=4.286 frac=0.1 fracAll=0.1 vsIn med=None worst=None ring=None d=None | 50% 1.426 45/60 | 70% 2.453 15/60 | 90% 3.642 8/60 | 100% 4.286 11/60
ROW   lane-graft     reduce webkit light 0.95 #3a7bc4  FRAME                  run n=60/60 med=3.965 worst=1.067 p30=2.85 frac=0.333 fracAll=0.333 vsIn med=3.615 worst=1.002 ring=True d=1.414 | 50% 1.937 42/60 | 70% 2.474 33/60 | 90% 3.444 20/60 | 100% 3.965 24/60
ROW   lane-graft     reduce webkit light 0.95 #3a7bc4  paper                  run n=60/60 med=3.965 worst=3.92 p30=3.965 frac=0 fracAll=0 vsIn med=3.615 worst=1.403 ring=True d=1.414 | 50% 1.892 32/60 | 70% 2.474 19/60 | 90% 3.534 0/60 | 100% 3.965 6/60
ROW   lane-graft     reduce webkit light 0.95 #4589d2  FRAME                  run n=60/60 med=3.353 worst=1.266 p30=3.353 frac=0.033 fracAll=0.033 vsIn med=3.084 worst=1.023 ring=True d=1.414 | 50% 1.739 39/60 | 70% 2.25 24/60 | 90% 2.901 23/60 | 100% 3.32 22/60
ROW   lane-graft     reduce webkit light 0.95 #4589d2  paper                  run n=60/60 med=3.353 worst=3.316 p30=3.353 frac=0 fracAll=0 vsIn med=3.084 worst=1.339 ring=True d=1.414 | 50% 1.754 36/60 | 70% 2.25 29/60 | 90% 3.011 0/60 | 100% 3.353 9/60
ROW   lane-graft     reduce webkit light 1    #3a7bc4  FRAME                  run n=60/60 med=4.289 worst=1.071 p30=2.98 frac=0.333 fracAll=0.333 vsIn med=3.911 worst=1.005 ring=True d=0 | 50% 1.952 42/60 | 70% 2.624 30/60 | 90% 3.668 20/60 | 100% 4.289 20/60
ROW   lane-graft     reduce webkit light 1    #3a7bc4  paper                  run n=60/60 med=4.289 worst=4.289 p30=4.289 frac=0 fracAll=0 vsIn med=3.911 worst=1.414 ring=True d=0 | 50% 1.956 28/60 | 70% 2.624 10/60 | 90% 3.627 0/60 | 100% 4.289 0/60
ROW   lane-graft     reduce webkit light 1    #4589d2  FRAME                  run n=60/60 med=3.581 worst=1.282 p30=3.569 frac=0.033 fracAll=0.033 vsIn med=3.294 worst=1.188 ring=True d=0 | 50% 1.817 37/60 | 70% 2.361 21/60 | 90% 3.12 20/60 | 100% 3.581 20/60
ROW   lane-graft     reduce webkit light 1    #4589d2  paper                  run n=60/60 med=3.581 worst=3.581 p30=3.581 frac=0 fracAll=0 vsIn med=3.294 worst=1.347 ring=True d=0 | 50% 1.817 35/60 | 70% 2.361 24/60 | 90% 3.239 0/60 | 100% 3.581 0/60
ROW   lane-graft     reduce webkit dark  0.95 #3a7bc4  FRAME                  run n=60/60 med=3.997 worst=1.264 p30=2.404 frac=0.333 fracAll=0.333 vsIn med=3.695 worst=1.005 ring=True d=1 | 50% 1.264 43/60 | 70% 2.586 32/60 | 90% 3.492 20/60 | 100% 3.997 30/60
ROW   lane-graft     reduce webkit dark  0.95 #3a7bc4  paper                  run n=60/60 med=3.997 worst=3.989 p30=3.997 frac=0 fracAll=0 vsIn med=3.695 worst=1.364 ring=True d=1 | 50% 1.872 30/60 | 70% 2.586 14/60 | 90% 3.454 0/60 | 100% 3.997 9/60
ROW   lane-graft     reduce webkit dark  0.95 #2f68aa  FRAME                  run n=60/60 med=3.09 worst=1.624 p30=3.082 frac=0.033 fracAll=0.033 vsIn med=2.91 worst=1.242 ring=True d=2 | 50% 1.124 52/60 | 70% 2.127 47/60 | 90% 2.731 19/60 | 100% 3.09 20/60
ROW   lane-graft     reduce webkit dark  0.95 #2f68aa  paper                  run n=60/60 med=3.096 worst=3.09 p30=3.09 frac=0 fracAll=0 vsIn med=2.916 worst=1.301 ring=True d=2 | 50% 1.638 42/60 | 70% 2.127 38/60 | 90% 2.737 13/60 | 100% 3.096 20/60
ROW   lane-graft     reduce webkit dark  0.95 #306cb0  FRAME                  run n=60/60 med=3.267 worst=1.538 p30=2.919 frac=0.333 fracAll=0.333 vsIn med=3.054 worst=1.208 ring=True d=1 | 50% 1.48 49/60 | 70% 2.198 44/60 | 90% 2.887 25/60 | 100% 3.267 20/60
ROW   lane-graft     reduce webkit dark  0.95 #306cb0  paper                  run n=60/60 med=3.274 worst=3.267 p30=3.267 frac=0 fracAll=0 vsIn med=3.06 worst=1.321 ring=True d=1 | 50% 1.684 38/60 | 70% 2.198 30/60 | 90% 2.987 2/60 | 100% 3.274 20/60
ROW   lane-graft     reduce webkit dark  1    #3a7bc4  FRAME                  run n=60/60 med=4.286 worst=1.277 p30=2.528 frac=0.333 fracAll=0.333 vsIn med=3.962 worst=1.177 ring=True d=0 | 50% 1.277 39/60 | 70% 2.712 26/60 | 90% 3.723 20/60 | 100% 4.286 20/60
ROW   lane-graft     reduce webkit dark  1    #3a7bc4  paper                  run n=60/60 med=4.286 worst=4.286 p30=4.286 frac=0 fracAll=0 vsIn med=3.962 worst=1.395 ring=True d=0 | 50% 1.96 28/60 | 70% 2.712 9/60 | 90% 3.83 0/60 | 100% 4.286 0/60
ROW   lane-graft     reduce webkit dark  1    #2f68aa  FRAME                  run n=60/60 med=3.28 worst=1.668 p30=3.28 frac=0.033 fracAll=0.033 vsIn med=3.089 worst=1.26 ring=True d=0 | 50% 1.122 44/60 | 70% 2.299 35/60 | 90% 2.905 5/60 | 100% 3.28 20/60
ROW   lane-graft     reduce webkit dark  1    #2f68aa  paper                  run n=60/60 med=3.28 worst=3.28 p30=3.28 frac=0 fracAll=0 vsIn med=3.089 worst=1.336 ring=True d=0 | 50% 1.687 38/60 | 70% 2.263 29/60 | 90% 2.96 3/60 | 100% 3.28 0/60
ROW   lane-graft     reduce webkit dark  1    #306cb0  FRAME                  run n=60/60 med=3.473 worst=1.576 p30=3.119 frac=0.033 fracAll=0.033 vsIn med=3.246 worst=1.24 ring=True d=0 | 50% 1.516 41/60 | 70% 2.299 31/60 | 90% 3.033 2/60 | 100% 3.473 20/60
ROW   lane-graft     reduce webkit dark  1    #306cb0  paper                  run n=60/60 med=3.473 worst=3.473 p30=3.473 frac=0 fracAll=0 vsIn med=3.246 worst=1.338 ring=True d=0 | 50% 1.739 36/60 | 70% 2.299 29/60 | 90% 3.127 0/60 | 100% 3.473 0/60
ROW   lane-graft     reduce webkit light               board cell 0           run n=60/60 med=3.965 worst=3.925 p30=3.965 frac=0 fracAll=0 vsIn med=3.615 worst=1.707 ring=True d=1.414 | 50% 1.892 20/60 | 70% 2.497 10/60 | 90% 3.4 0/60 | 100% 3.965 3/60
ROW   lane-graft     reduce webkit light               board cell 40          run n=60/60 med=3.965 worst=3.925 p30=3.965 frac=0 fracAll=0 vsIn med=3.615 worst=2.445 ring=True d=1.414 | 50% 1.87 26/60 | 70% 2.681 9/60 | 90% 3.367 0/60 | 100% 3.965 4/60
ROW   lane-graft     reduce webkit light               button.logo-trigger    run n=60/60 med=4.188 worst=3.493 p30=4.188 frac=0 fracAll=0 vsIn med=4.188 worst=2.103 ring=True d=0 | 50% 1.927 41/60 | 70% 2.585 11/60 | 90% 3.629 2/60 | 100% 4.188 3/60
ROW   lane-graft     reduce webkit light               .drawer-tab            run n=60/60 med=4.188 worst=2.235 p30=4.188 frac=0.1 fracAll=0.1 vsIn med=4.106 worst=1.011 ring=True d=0 | 50% 1.952 37/60 | 70% 2.584 17/60 | 90% 3.587 10/60 | 100% 4.188 14/60
ROW   lane-graft     reduce webkit light               .controls-card button  run n=60/60 med=4.289 worst=4.289 p30=4.289 frac=0 fracAll=0 vsIn med=4.289 worst=4.289 ring=True d=0 | 50% 1.976 26/60 | 70% 2.648 1/60 | 90% 3.627 0/60 | 100% 4.289 0/60
ROW   lane-graft     reduce webkit dark                board cell 0           run n=60/60 med=3.997 worst=3.989 p30=3.997 frac=0 fracAll=0 vsIn med=3.695 worst=1.692 ring=True d=1 | 50% 1.287 26/60 | 70% 2.625 8/60 | 90% 3.461 0/60 | 100% 3.997 7/60
ROW   lane-graft     reduce webkit dark                board cell 40          run n=60/60 med=3.997 worst=3.989 p30=3.997 frac=0 fracAll=0 vsIn med=3.695 worst=2.56 ring=True d=1 | 50% 1.876 26/60 | 70% 2.758 7/60 | 90% 3.499 0/60 | 100% 3.997 12/60
ROW   lane-graft     reduce webkit dark                button.logo-trigger    run n=60/60 med=4.379 worst=3.361 p30=4.379 frac=0 fracAll=0 vsIn med=4.379 worst=2.186 ring=True d=0 | 50% 1.98 40/60 | 70% 2.73 8/60 | 90% 3.748 2/60 | 100% 4.379 3/60
ROW   lane-graft     reduce webkit dark                .drawer-tab            run n=60/60 med=4.286 worst=2.528 p30=4.286 frac=0.1 fracAll=0.1 vsIn med=3.338 worst=1.117 ring=True d=0 | 50% 1.444 41/60 | 70% 2.453 15/60 | 90% 3.689 9/60 | 100% 4.286 14/60
ROW   lane-graft     reduce webkit dark                .controls-card button  run n=60/60 med=4.286 worst=4.286 p30=4.286 frac=0 fracAll=0 vsIn med=4.286 worst=4.286 ring=True d=0 | 50% 1.96 26/60 | 70% 3.158 0/60 | 90% 3.715 0/60 | 100% 4.286 0/60
LAW39 lane-graft     reduce webkit light               drawn ring             run1 n=60/60 med=4.188 worst=2.235 p30=4.188 frac=0.1 fracAll=0.1 vsIn med=None worst=None ring=None d=None | 50% 1.952 37/60 | 70% 2.584 17/60 | 90% 3.587 10/60 | 100% 4.188 14/60
LAW39 lane-graft     reduce webkit light               drawn ring             run2 n=60/60 med=4.188 worst=2.235 p30=4.188 frac=0.1 fracAll=0.1 vsIn med=None worst=None ring=None d=None | 50% 1.952 37/60 | 70% 2.584 17/60 | 90% 3.587 10/60 | 100% 4.188 14/60
LAW39 lane-graft     reduce webkit dark                drawn ring             run1 n=60/60 med=4.286 worst=2.528 p30=4.286 frac=0.1 fracAll=0.1 vsIn med=None worst=None ring=None d=None | 50% 1.444 41/60 | 70% 2.453 15/60 | 90% 3.689 9/60 | 100% 4.286 14/60
LAW39 lane-graft     reduce webkit dark                drawn ring             run2 n=60/60 med=4.286 worst=2.528 p30=4.286 frac=0.1 fracAll=0.1 vsIn med=None worst=None ring=None d=None | 50% 1.444 41/60 | 70% 2.453 15/60 | 90% 3.689 9/60 | 100% 4.286 14/60
